",""col0"",""col1"",""col2"",""col3"",""col4"",""col5"",""col6"",""col7"",""col8"",""col9"",""col10"",""col11"",""col12"",""col13"",""col14"",""col15"",""col16"",""col17"",""col18"",""col19"",""col20"",""col21"",""col22"",""col23"",""col24"",""col25"",""col26"",""col27"",""col28"",""col29"",""col30"",""col31"",""col32"",""col33"",""col34"",""col35"",""col36"",""col37"",""col38"",""col39"",""col40"",""col41"",""col42"",""col43"",""col44"",""col45"",""col46"",""col47"",""col48"",""col49"""
"2020-04-13 10:00:00+00:00,""0.06591804589544825"",""0.14591430587702092"",""0.5075250291079665"",""0.2766441780005815"",""0.5666913534339567"",""0.8909394741309868"",""0.20745838535500205"",""0.9740526463008026"",""0.7009382885090618"",""0.8818574839829924"",""0.8329410083667038"",""0.8180702117945591"",""0.9230782965844181"",""0.6764711709764613"",""0.340521059252194"",""0.8551753421843279"",""0.122269237292295"",""0.4272707344867327"",""0.39596632433542855"",""0.1464066794975848"",""0.7296024547873592"",""0.4702595941573825"",""0.9476313013243741"",""0.4416234926874111"",""0.5717029608491005"",""0.7742456705153484"",""0.5411769367811691"",""0.47352981968352287"",""0.14910976109300123"",""0.06925429889203638"",""0.7845761488393218"",""0.569226429965989"",""0.8418097582275432"",""0.5151955325255009"",""0.8066675598021087"",""0.13144756015902626"",""0.1664754560406465"",""0.9425137584273934"",""0.694949859270467"",""0.5536708864219338"",""0.7842393719564222"",""0.9975458694959501"",""0.5224905242783913"",""0.8582132972075449"",""0.8836468865432608"",""0.7663341818120032"",""0.8205777491982214"",""0.13723459961472573"",""0.5439403701717895"",""0.8633651407865001"""
"2020-04-13 11:00:00+00:00,""0.15291901596062174"",""0.4296395616386539"",""0.5234609990028742"",""0.6398943965981032"",""0.005135709663072752"",""0.9886948908125871"",""0.6391998791592253"",""0.5546645920836855"",""0.36698989489737344"",""0.08087166715275773"",""0.8381024539524711"",""0.20461910128813887"",""0.2630436214830043"",""0.4043410963143035"",""0.4955214889676417"",""0.9786317134552198"",""0.10025624756270834"",""0.5498313443687766"",""0.9352530197613574"",""0.5622713313057138"",""0.6333811507791787"",""0.2495506713385367"",""0.4780596750309203"",""0.7697415776278641"",""0.8074918189409115"",""0.8858977915105326"",""0.3234728770514428"",""0.28303876742001244"",""0.35483928643884255"",""0.41940586876055597"",""0.9395445584405319"",""0.8323750695919968"",""0.5843617259432659"",""0.45603904815133556"",""0.8980089660851218"",""0.5566979503073579"",""0.7875297723081787"",""0.7559121398033383"",""0.4186520451040624"",""0.435878872685154"",""0.06354671982462579"",""0.16418200000610217"",""0.2572589813698474"",""0.5285118433083155"",""0.23425785426646417"",""0.8531085177808657"",""0.6900703952360844"",""0.2302767047806149"",""0.7983824854653723"",""0.3428627421866989"""
"2020-04-13 12:00:00+00:00,""0.24124982761114588"",""0.9660302158770155"",""0.17141091655587004"",""0.6096437802080377"",""0.8191778378852211"",""0.06957740444944005"",""0.3891924744135816"",""0.8043880267291792"",""0.8769546352150444"",""0.1416318508631862"",""0.44637019456176896"",""0.11985870126347409"",""0.029944935224152425"",""0.9267991288232742"",""0.03101978802691807"",""0.5346807147557708"",""0.1642505985302053"",""0.7962732707001734"",""0.6722650235642407"",""0.3486047118010671"",""0.6236497189154095"",""0.9277659424913048"",""0.7471448672712182"",""0.7658946499392867"",""0.29135624774543645"",""0.6926086431297088"",""0.7414393030586194"",""0.6487593901762919"",""0.8800534011439287"",""0.7549695779394162"",""0.5906191849384294"",""0.5804428840729439"",""0.3974788080385736"",""0.6420479787485586"",""0.6678692775631894"",""0.6090276999208819"",""0.2359106939082648"",""0.16422999236439406"",""0.665304480759993"",""0.35642221493774195"",""0.054478678673945624"",""0.39051769724281915"",""0.11666161706170075"",""0.5496521725032192"",""0.721469529548208"",""0.6344758136850299"",""0.31717609014472703"",""0.7313434982299117"",""0.667267142814136"",""0.9398979399463657"""
"2020-04-13 13:00:00+00:00,""0.4619778880965859"",""0.09100269873431832"",""0.35916744821760727"",""0.9564919056678718"",""0.15950775456134492"",""0.681092321204809"",""0.1730019388868942"",""0.8774378555182516"",""0.566694366686248"",""0.5084938474586094"",""0.3699920559672769"",""0.07521681052333629"",""0.8470173885892611"",""0.5399294583509001"",""0.7667426012457456"",""0.09042867396898724"",""0.09969697881006667"",""0.570063639931897"",""0.4911188591911033"",""0.5770980946986217"",""0.2883235595141084"",""0.28846485638219765"",""0.600648981493245"",""0.3170660871999088"",""0.502183358995326"",""0.6244417855313841"",""0.4319435666807201"",""0.3779506208456301"",""0.11457858172115654"",""0.6368564346511989"",""0.05810295887859174"",""0.2460453990550372"",""0.3298842329509817"",""0.14793932963706602"",""0.9483076677977524"",""0.05143892479731371"",""0.23922941006935028"",""0.15982756160774214"",""0.20165498562367357"",""0.8263052478710304"",""0.6596166348846708"",""0.7853024314109757"",""0.9153069449999527"",""0.6661797743791993"",""0.9905633476965781"",""0.9008922844078647"",""0.624712083851605"",""0.022597951577946973"",""0.022738692066600286"",""0.671111634072835"""
"2020-04-13 14:00:00+00:00,""0.5242357051821149"",""0.6591024676191998"",""0.5391079100107818"",""0.5253622646324425"",""0.7644317665391565"",""0.38767146596908364"",""0.14855882976083323"",""0.9097497857374117"",""0.8181002001942586"",""0.8099973604967945"",""0.3995415910478084"",""0.5025291359030422"",""0.054886756038551976"",""0.7271792475396519"",""0.2195842243619046"",""0.6165425145446642"",""0.1450076780740327"",""0.454786427126462"",""0.09471866935405404"",""0.38290351061949157"",""0.5712268002436452"",""0.03571336659039559"",""0.5398834546809224"",""0.05035215232515078"",""0.9763705598793395"",""0.7150715973446562"",""0.5817433980317216"",""0.5090254732777563"",""0.849325861812202"",""0.10888121119400695"",""0.32016567833753695"",""0.2865231690039558"",""0.4751431539863271"",""0.8416455519721969"",""0.5751058296731912"",""0.18119123666566284"",""0.8286923027259264"",""0.26017948485529285"",""0.13813768543771943"",""0.054374185609828984"",""0.7951533288032798"",""0.04726318914468186"",""0.11690591884986945"",""0.9370734940902294"",""0.8696268485638183"",""0.5463505381895316"",""0.2857130082014463"",""0.724419783768799"",""0.45992279682087445"",""0.32439540105675413"""
"2020-04-13 15:00:00+00:00,""0.211044459582584"",""0.16118635874307052"",""0.10807789245715238"",""0.5198290291339099"",""0.3427435026077992"",""0.36168633883601453"",""0.5934988582165042"",""0.26852830454619514"",""0.2653832925066604"",""0.2409645116081972"",""0.8079356791015787"",""0.5374824773643828"",""0.8385931039919009"",""0.06548890078663716"",""0.8866423652026738"",""0.6484122974526697"",""0.5825404684222698"",""0.05872651387653982"",""0.49157938853723804"",""0.9629694573558678"",""0.12398390143451743"",""0.051200006414405586"",""0.234034312088923"",""0.6444817161855962"",""0.1534745761178028"",""0.8739909435187251"",""0.05239112062930973"",""0.04584223055064601"",""0.7879545375436656"",""0.45160495339205775"",""0.7839161574892922"",""0.11326108530024959"",""0.7488407752209935"",""0.6547589487228324"",""0.8516278324079315"",""0.8353175760302178"",""0.5599653162385351"",""0.989972836918669"",""0.4216789307379759"",""0.13452200086462374"",""0.006805635766513718"",""0.1573509349161175"",""0.35069925068244634"",""0.6652503129268373"",""0.7980038249160853"",""0.8090464407875348"",""0.44834898683980284"",""0.5247911943777782"",""0.13151347440024008"",""0.8629198786069102"""
"2020-04-13 16:00:00+00:00,""0.8868093573954828"",""0.8779166608151201"",""0.9095821077430252"",""0.2971847745494528"",""0.041754341894235436"",""0.7367933360304516"",""0.08402665354434236"",""0.9878105881169411"",""0.4089756930847066"",""0.778975303980135"",""0.4036243785250453"",""0.3277943640269473"",""0.5789446609965628"",""0.2610432411166371"",""0.7672620991325224"",""0.5707247028322923"",""0.6062865377567951"",""0.5453487454519238"",""0.8309787251585165"",""0.3805381419584608"",""0.053883465081334125"",""0.10835550341434497"",""0.640536314888262"",""0.5707324053271161"",""0.5244956975875825"",""0.49333124919020943"",""0.20883459289330972"",""0.18273026878164597"",""0.9326270539115158"",""0.8869424128369723"",""0.8368283749439482"",""0.7719841151493642"",""0.39272857793495286"",""0.38263414009822494"",""0.3760470216736047"",""0.11084159853287778"",""0.4759624607042764"",""0.6550257827217545"",""0.16238758030740652"",""0.9157211811626894"",""0.5657245950331912"",""0.4250499944709921"",""0.05284129379472735"",""0.9403810715870974"",""0.5152728944554577"",""0.35724467058992443"",""0.4746809187798353"",""0.4755283572419483"",""0.4897100450405095"",""0.8219061078177022"""
"2020-04-13 17:00:00+00:00,""0.4198655094688615"",""0.6320653898298563"",""0.010693361549139802"",""0.18359433792780766"",""0.13194339072425387"",""0.3063746294677546"",""0.7171328240914098"",""0.35183351273546937"",""0.29129159774893654"",""0.7397390030571667"",""0.577176170263191"",""0.06058076031906512"",""0.9084140229885912"",""0.6811568881625452"",""0.7536812755197053"",""0.29914802800627227"",""0.13078650964452543"",""0.18483081385517575"",""0.933659844074284"",""0.7677524728630195"",""0.8623526783235026"",""0.8147948660425677"",""0.019647477793499846"",""0.6474484281451348"",""0.41765602381893374"",""0.4857425452107562"",""0.5449255105300361"",""0.47680982171378156"",""0.8659640031753835"",""0.0822616725460904"",""0.3112188233767418"",""0.2279978791241678"",""0.39527704353580073"",""0.28909471700747524"",""0.533893881644732"",""0.38049804711364854"",""0.11084804680617555"",""0.1817886813340598"",""0.6243989657280268"",""0.6143309836194476"",""0.7915721106879872"",""0.8497513318044285"",""0.9606528501877273"",""0.1754403377998912"",""0.9356318091514574"",""0.5071991875624954"",""0.004733087922024426"",""0.11530920194387051"",""0.9262196463463112"",""0.9790791406901446"""
"2020-04-13 18:00:00+00:00,""0.22764036701290635"",""0.15027465984131405"",""0.2532805626854029"",""0.5034883181345359"",""0.7313771814273948"",""0.16641356275492303"",""0.10767733172462668"",""0.4859590603688291"",""0.6934265139320646"",""0.06601248246470359"",""0.3909992566004865"",""0.9959616863472049"",""0.8616734973897429"",""0.48490394463733666"",""0.5120906258023427"",""0.0067378318359399"",""0.9711909958954265"",""0.4665966302649943"",""0.9078972280495389"",""0.030838632810680777"",""0.28682448337115096"",""0.6493125009773704"",""0.5282725051525335"",""0.9070324407232805"",""0.13703243997302395"",""0.3550800593437502"",""0.38792315570986935"",""0.33943276124613564"",""0.14310524166778105"",""0.8314978654508963"",""0.31776127733460946"",""0.054402549435898506"",""0.33284965150449286"",""0.0014325731338292735"",""0.9631935142134787"",""0.19395529798007805"",""0.6176017322928705"",""0.3103765222752284"",""0.7619496645380955"",""0.3660759729643913"",""0.99823263209348"",""0.4920173003522381"",""0.07138926023976433"",""0.6027394694287894"",""0.9828182798501511"",""0.9150338385028047"",""0.8428997699570079"",""0.5230100776298675"",""0.6332559940843024"",""0.11613900291297108"""
"2020-04-13 19:00:00+00:00,""0.14954602906344605"",""0.10332742275360096"",""0.650286566048596"",""0.6366601867515076"",""0.9772471345946675"",""0.7241744150767118"",""0.39049425747606425"",""0.7225715016976081"",""0.22504528482794217"",""0.4971657953109019"",""0.8770265922800818"",""0.8707009606632675"",""0.9553214288296547"",""0.8442129684779971"",""0.8397509139553296"",""0.918723736073064"",""0.39335830178292674"",""0.600022531707551"",""0.30901092802496366"",""0.4864234021017386"",""0.47120352889136885"",""0.011687171388379713"",""0.4307413488754741"",""0.8394452750897853"",""0.07702885085767697"",""0.517882728771744"",""0.6753703747823977"",""0.5909490779345979"",""0.9733929410857637"",""0.53654524164607"",""0.43355627486038495"",""0.021610759074556896"",""0.4358235165579687"",""0.8961850217339696"",""0.843795474461092"",""0.9194716819297378"",""0.08457842101072544"",""0.5157318780469637"",""0.7084471546747004"",""0.8287555567249189"",""0.23784920959"",""0.9208776974160375"",""0.5697413580144233"",""0.8225796827038352"",""0.6112125198341215"",""0.8016057007380374"",""0.6479870593661192"",""0.7656385907948386"",""0.22393944641599994"",""0.8472961559722517"""
"2020-04-13 20:00:00+00:00,""0.2995538555687418"",""0.03646084688692819"",""0.103578702968678"",""0.2426877822673016"",""0.2669456562838821"",""0.579038163232945"",""0.9853737960737025"",""0.5138704536268299"",""0.022524730251600622"",""0.6318781324419117"",""0.8365368484962625"",""0.7101385076470491"",""0.055597042259549645"",""0.32772786731726533"",""0.25548083315491066"",""0.26211998588917484"",""0.9136835760477978"",""0.5056566023069533"",""0.7957885917508889"",""0.32706528629439624"",""0.24540441322445883"",""0.6628660316973275"",""0.9229219400925486"",""0.3828089160242233"",""0.13622073298961634"",""0.336073716760633"",""0.26218229385381225"",""0.22940950712208572"",""0.854047731050818"",""0.930587246276085"",""0.07219751977006561"",""0.5230947009036149"",""0.5467336518402626"",""0.8674757921095282"",""0.9890194912878718"",""0.3536900098603283"",""0.28440220993930687"",""0.5902955483043801"",""0.36296623967528485"",""0.6745445854786913"",""0.8505465534740863"",""0.44058042867839475"",""0.3803360782114421"",""0.8640271159155244"",""0.3723684205518102"",""0.9395685167234782"",""0.5022422048960975"",""0.6927259156568056"",""0.039918251905306956"",""0.9199551336602249"""
"2020-04-13 21:00:00+00:00,""0.2748627830671124"",""0.1763254581234166"",""0.7341300755219919"",""0.47568173678131376"",""0.46481681351628834"",""0.9390735085406137"",""0.905630460889276"",""0.34304513282833793"",""0.2677756047255194"",""0.9770365450210912"",""0.37101499538466653"",""0.855739623109349"",""0.3947279014593673"",""0.7308944010095342"",""0.1224506164274235"",""0.5275973700695653"",""0.6849719772973978"",""0.3060916122699783"",""0.41006736471688143"",""0.3141391191249244"",""0.4914080729720721"",""0.08657958691561407"",""0.0416608651355479"",""0.5637421346199561"",""0.13240307172042298"",""0.21867632211644794"",""0.5847155208076273"",""0.5116260807066739"",""0.2955818116307791"",""0.17286077993773774"",""0.45105558281214175"",""0.13941142380057492"",""0.13816768471493024"",""0.5744246366161987"",""0.8768035833002217"",""0.4404998249336449"",""0.3402746280721254"",""0.31852798873532073"",""0.15910658311827586"",""0.8712709086231684"",""0.8834678533173035"",""0.30078576092545783"",""0.3293522238428219"",""0.4985663655347021"",""0.06616637675926307"",""0.8329634041352105"",""0.33850554019872847"",""0.1517932024334162"",""0.3750430460784847"",""0.14862517477997184"""
"2020-04-13 22:00:00+00:00,""0.9188630247706622"",""0.9790132365642034"",""0.5328632076033779"",""0.329396527706714"",""0.4255704295315196"",""0.8236015922566363"",""0.8839290159369196"",""0.8167584351163732"",""0.8226892003880697"",""0.24221971191998037"",""0.1437664059046858"",""0.5739765728236441"",""0.5619528275098696"",""0.3902538651094404"",""0.5724232720274973"",""0.9988852038619238"",""0.44229914402561277"",""0.8702795013059694"",""0.04066443747119586"",""0.7822291985882799"",""0.28068825785896667"",""0.6125819061601109"",""0.38396255698158666"",""0.32659395198360175"",""0.8486129232415337"",""0.6324755811787001"",""0.3122030920875523"",""0.27317770557660825"",""0.6545177770964272"",""0.6806623350376496"",""0.6331819993460003"",""0.19379121109261233"",""0.11727653991673892"",""0.9755734197825586"",""0.9279590539622714"",""0.6287741426494747"",""0.7655106838991743"",""0.487363773981937"",""0.48969075355026037"",""0.8906688910427965"",""0.8935772775049896"",""0.8410263609557147"",""0.2401187289165041"",""0.02321749600503853"",""0.4013837963776755"",""0.8815611012641578"",""0.534243476086531"",""0.06775797879211709"",""0.18377487945310012"",""0.30555503006144"""
